# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar  9 15:43:57 2021
#
# User preference: *
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_massj not null)
# CONSTRAINT:  order by pl_controv_flag desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_massjerr1:   Planet Mass [Jupiter Mass] Upper Unc.
# COLUMN pl_massjerr2:   Planet Mass [Jupiter Mass] Lower Unc.
# COLUMN pl_massjlim:    Planet Mass [Jupiter Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-434 b,Kepler-434,1,1,Transit,2015,Space,Kepler,0,12.87470990,0.00000500,-0.00000500,0,1.130,0.260,-0.180,0,908.96000,111.24000,-111.24000,0,2.86000,0.35000,-0.35000,0,1000,45,-45,0,,5977.00,95.00,-95.00,0,1.20,0.09,-0.09,0,4.000,1.700,-1.700,0,1222.5400000,32.4300000,-32.4300000,14.4999000,0.0002680,-0.0002680
Kepler-435 b,Kepler-435,1,1,Transit,2015,Space,Kepler,0,8.60015360,0.00000180,-0.00000180,0,1.990,0.180,-0.180,0,270.15550,41.31790,-41.31790,0,0.85000,0.13000,-0.13000,0,,,,,,6090.00,110.00,-110.00,0,1.54,0.09,-0.09,0,2.250,0.420,-0.420,0,1418.7700000,35.3700000,-35.3700000,13.6040000,0.0002680,-0.0002680
Kepler-435 b,Kepler-435,1,1,Transit,2015,Space,Kepler,0,8.60015360,0.00000180,-0.00000180,0,1.990,0.180,-0.180,0,266.97000,47.67000,-47.67000,0,0.84000,0.15000,-0.15000,0,1729,70,-70,0,,6161.00,94.00,-94.00,0,1.54,0.09,-0.09,0,2.250,0.420,-0.420,0,1418.7700000,35.3700000,-35.3700000,13.6040000,0.0002680,-0.0002680
Kepler-44 b,Kepler-44,1,1,Transit,2011,Space,Kepler,0,3.24672930,0.00000300,-0.00000300,0,1.090,0.070,-0.070,0,317.82000,31.78000,-31.78000,0,1.00000,0.10000,-0.10000,0,1544,47,-47,0,G2 IV,5800.00,100.00,-100.00,0,1.12,0.08,-0.08,0,5.800,2.400,-1.500,0,1188.0000000,32.6450000,-32.6450000,14.6901000,0.0002840,-0.0002840
Kepler-44 b,Kepler-44,1,1,Transit,2011,Space,Kepler,0,3.24674000,0.00001800,-0.00001800,0,1.240,0.070,-0.070,0,324.17000,22.25000,-22.25000,0,1.02000,0.07000,-0.07000,0,1603,51,-51,0,G2 IV,5757.00,134.00,-134.00,0,1.19,0.10,-0.10,0,6.950,1.100,-1.700,0,1188.0000000,32.6450000,-32.6450000,14.6901000,0.0002840,-0.0002840
Kepler-44 b,Kepler-44,1,1,Transit,2011,Space,Kepler,0,3.24672930,0.00000300,-0.00000300,0,1.090,0.070,-0.070,0,311.79123,31.78300,-30.82951,0,0.98100,0.10000,-0.09700,0,,,,,,5800.00,100.00,-100.00,0,1.12,0.08,-0.08,0,5.800,2.400,-1.500,0,1188.0000000,32.6450000,-32.6450000,14.6901000,0.0002840,-0.0002840
Kepler-44 b,Kepler-44,1,1,Transit,2011,Space,Kepler,0,3.24672200,0.00000730,-0.00000730,0,1.200,0.110,-0.110,0,327.36490,27.65121,-27.65121,0,1.03000,0.08700,-0.08700,0,1568,59,-59,0,,5757.00,134.00,-134.00,0,1.21,0.13,-0.13,0,4.700,4.400,-6.700,0,1188.0000000,32.6450000,-32.6450000,14.6901000,0.0002840,-0.0002840
Kepler-444 d,Kepler-444,3,5,Transit,2015,Space,Kepler,0,6.18900000,,,0,0.045,0.004,-0.004,0,0.20000,0.50000,-0.10000,0,0.00063,0.00157,-0.00031,0,,,,,,,,,,0.70,0.10,-0.03,0,,,,,36.4396000,0.0395000,-0.0394000,8.6432510,0.0003360,-0.0003360
Kepler-444 e,Kepler-444,3,5,Transit,2015,Space,Kepler,0,7.74300000,,,0,0.045,0.003,-0.004,0,0.10000,0.20000,-0.10000,0,0.00031,0.00063,-0.00031,0,,,,,,,,,,0.70,0.10,-0.03,0,,,,,36.4396000,0.0395000,-0.0394000,8.6432510,0.0003360,-0.0003360
Kepler-447 b,Kepler-447,1,1,Transit,2015,Space,Kepler,0,7.79430132,0.00000182,-0.00000182,0,1.650,0.590,-0.560,0,435.41000,152.55000,-146.20000,0,1.37000,0.48000,-0.46000,0,,,,,G8 V,5493.00,62.00,-62.00,0,1.00,0.21,-0.21,0,,,,,268.0410000,1.8480000,-1.8230000,12.3795000,0.0005240,-0.0005240
Kepler-448 c,KOI-12,1,2,Transit Timing Variations,2017,Space,Kepler,0,2500.00000000,2400.00000000,-700.00000000,0,,,,,6992.26000,2224.81000,-1589.15000,0,22.00000,7.00000,-5.00000,0,,,,,,,,,,1.50,0.10,-0.10,0,,,,,399.3980000,4.3960000,-4.3030000,11.2535000,0.0005230,-0.0005230
Kepler-45 b,Kepler-45,1,1,Transit,2011,Space,Kepler,0,2.45523390,0.00000480,-0.00000480,0,0.960,0.110,-0.110,0,153.82972,23.20159,-22.56593,0,0.48400,0.07300,-0.07100,0,,,,,,3820.00,90.00,-90.00,0,0.59,0.06,-0.06,0,0.800,0.700,-0.500,0,381.9490000,6.3825000,-6.3825000,15.9804000,0.0008940,-0.0008940
Kepler-45 b,Kepler-45,1,1,Transit,2011,Space,Kepler,0,2.45523900,0.00000400,-0.00000400,0,0.960,0.110,-0.110,0,160.49700,28.60400,-28.60400,0,0.50500,0.09000,-0.09000,0,1000,20,-20,0,M,3820.00,90.00,-90.00,0,0.59,0.06,-0.06,0,0.500,,,0,381.9490000,6.3825000,-6.3825000,15.9804000,0.0008940,-0.0008940
Kepler-45 b,Kepler-45,1,1,Transit,2011,Space,Kepler,0,2.45524122,0.00000065,-0.00000065,0,0.999,0.069,-0.069,0,158.91500,19.38763,-19.38763,0,0.50000,0.06100,-0.06100,0,787,26,-26,0,,3820.00,90.00,-90.00,0,0.57,0.06,-0.06,0,,,,,381.9490000,6.3825000,-6.3825000,15.9804000,0.0008940,-0.0008940
Kepler-450 b,Kepler-450,1,3,Transit,2015,Space,Kepler,0,28.45488440,0.00000100,-0.00000100,0,0.543,0.000,0.000,0,19.40000,11.10000,-6.80000,0,0.06104,0.03492,-0.02140,0,,,,,,,,,,1.33,0.02,-0.02,0,,,,,455.9820000,5.1890000,-5.0740000,11.6525000,0.0006050,-0.0006050
Kepler-450 c,Kepler-450,1,3,Transit,2015,Space,Kepler,0,15.41313950,0.00000290,-0.00000290,0,0.232,0.000,0.000,0,12.50000,3.20000,-2.60000,0,0.03933,0.01007,-0.00818,0,,,,,,,,,,1.33,0.02,-0.02,0,,,,,455.9820000,5.1890000,-5.0740000,11.6525000,0.0006050,-0.0006050
Kepler-450 d,Kepler-450,1,3,Transit,2015,Space,Kepler,0,7.51442790,0.00000550,-0.00000550,0,0.084,0.000,0.000,0,17.60000,9.50000,-6.70000,0,0.05538,0.02989,-0.02108,0,,,,,,,,,,1.33,0.02,-0.02,0,,,,,455.9820000,5.1890000,-5.0740000,11.6525000,0.0006050,-0.0006050
Kepler-453 b,Kepler-453,2,1,Transit,2015,Space,Kepler,0,240.50300000,0.05300000,-0.05300000,0,0.553,0.003,-0.003,0,16.00000,,,1,0.05034,,,1,,,,,,5527.00,100.00,-100.00,0,0.94,0.01,-0.01,0,2.490,0.380,-0.380,1,442.8460000,2.7245000,-2.7245000,13.5227000,0.0002230,-0.0002230
Kepler-454 b,Kepler-454,2,2,Transit,2015,Space,Kepler,0,10.57375339,0.00000777,-0.00000777,0,0.211,0.012,-0.012,0,6.84000,1.40000,-1.40000,0,0.02152,0.00440,-0.00440,0,,,,,,5701.00,34.00,-34.00,0,1.03,0.04,-0.03,0,5.250,1.410,-1.390,0,230.8690000,1.3160000,-1.3010000,11.4395000,0.0002760,-0.0002760
Kepler-454 b,Kepler-454,2,2,Transit,2015,Space,Kepler,0,10.57000000,0.00000007,-0.00000007,0,0.210,0.020,-0.020,0,6.05338,1.51018,-1.51018,0,0.01905,0.00475,-0.00475,0,,,,,,5701.00,34.00,-34.00,0,0.85,0.22,-0.22,0,,,,,230.8690000,1.3160000,-1.3010000,11.4395000,0.0002760,-0.0002760
Kepler-46 b,Kepler-46,1,3,Transit,2012,Space,Kepler,0,33.64800000,0.00400000,-0.00500000,0,0.810,0.035,-0.036,0,281.27955,118.86842,-109.01569,0,0.88500,0.37400,-0.34300,0,,,,,,5155.00,150.00,-150.00,0,0.90,0.04,-0.04,0,9.700,3.700,-3.500,0,777.0600000,17.2090000,-16.4930000,15.2548000,0.0004330,-0.0004330
Kepler-46 b,Kepler-46,1,3,Transit,2012,Space,Kepler,0,33.60134000,0.00021000,-0.00020000,0,0.808,0.042,-0.043,0,1907.00000,,,1,6.00000,,,1,543,16,-16,0,,5155.00,105.00,-105.00,0,0.90,0.04,-0.04,0,9.700,3.700,-3.500,0,777.0600000,17.2090000,-16.4930000,15.2548000,0.0004330,-0.0004330
Kepler-46 c,Kepler-46,1,3,Transit Timing Variations,2012,Space,Kepler,0,57.01100000,0.05100000,-0.06100000,0,,,,,119.49900,6.67400,-6.03900,0,0.37600,0.02100,-0.01900,0,455,14,-13,0,,5155.00,105.00,-105.00,0,0.90,0.04,-0.04,0,9.700,3.700,-3.500,0,777.0600000,17.2090000,-16.4930000,15.2548000,0.0004330,-0.0004330
Kepler-46 c,Kepler-46,1,3,Transit Timing Variations,2012,Space,Kepler,0,57.32500000,0.11600000,-0.09800000,0,,,,,115.05446,5.08528,-5.08528,0,0.36200,0.01600,-0.01600,0,,,,,,5155.00,150.00,-150.00,0,0.90,0.04,-0.04,0,9.700,3.700,-3.500,0,777.0600000,17.2090000,-16.4930000,15.2548000,0.0004330,-0.0004330
Kepler-462 b,Kepler-462,1,2,Transit,2016,Space,Kepler,0,84.68660000,0.00070000,-0.00100000,0,0.268,0.018,-0.009,0,53.90000,104.60000,-23.80000,0,0.16959,0.32911,-0.07488,0,,,,,,7500.00,300.00,-300.00,0,1.59,0.08,-0.08,0,0.500,0.460,-0.460,0,596.6250000,10.8580000,-10.4840000,11.6145000,0.0003360,-0.0003360
Kepler-462 c,Kepler-462,1,2,Transit,2020,Space,Kepler,0,207.62000000,0.03000000,-0.01000000,0,0.357,0.018,-0.018,0,6.00000,10.80000,-4.90000,0,0.01888,0.03398,-0.01542,0,,,,,,7500.00,300.00,-300.00,0,1.59,0.08,-0.08,0,0.500,0.460,-0.460,0,596.6250000,10.8580000,-10.4840000,11.6145000,0.0003360,-0.0003360
Kepler-47 b,Kepler-47,2,3,Transit,2012,Space,Kepler,0,49.53200000,0.04000000,-0.02700000,0,0.270,0.011,-0.011,0,636.00000,,,1,2.00000,,,1,,,,,,5636.00,100.00,-100.00,0,1.05,0.05,-0.06,0,,,,,1025.0200000,30.6445000,-30.6445000,15.1626000,0.0006900,-0.0006900
Kepler-47 b,Kepler-47,2,3,Transit,2012,Space,Kepler,0,49.46430000,0.00810000,-0.00740000,0,0.272,0.004,-0.004,0,2.07000,23.70000,-2.07000,0,0.00651,0.07457,-0.00651,0,,,,,,,,,,0.96,0.01,-0.01,0,,,,,1025.0200000,30.6445000,-30.6445000,15.1626000,0.0006900,-0.0006900
Kepler-47 c,Kepler-47,2,3,Transit,2012,Space,Kepler,0,303.13700000,0.07200000,-0.02000000,0,0.411,0.018,-0.018,0,8899.00000,,,1,28.00000,,,1,,,,,,5636.00,100.00,-100.00,0,1.05,0.05,-0.06,0,,,,,1025.0200000,30.6445000,-30.6445000,15.1626000,0.0006900,-0.0006900
Kepler-47 c,Kepler-47,2,3,Transit,2012,Space,Kepler,0,303.22700000,0.06200000,-0.02700000,0,0.415,0.008,-0.006,0,3.17000,2.18000,-1.25000,0,0.00997,0.00686,-0.00393,0,,,,,,,,,,0.96,0.01,-0.01,0,,,,,1025.0200000,30.6445000,-30.6445000,15.1626000,0.0006900,-0.0006900
Kepler-47 d,Kepler-47,2,3,Transit,2019,Space,Kepler,0,187.36600000,0.06900000,-0.05100000,0,0.628,0.059,-0.044,0,19.02000,23.84000,-11.67000,0,0.05984,0.07501,-0.03672,0,,,,,,,,,,0.96,0.01,-0.01,0,,,,,1025.0200000,30.6445000,-30.6445000,15.1626000,0.0006900,-0.0006900
Kepler-48 b,Kepler-48,1,4,Transit,2012,Space,Kepler,0,4.77800000,,,0,0.183,0.022,-0.006,0,14.30000,4.30000,-4.50000,0,0.04500,0.01400,-0.01400,0,,,,,,,,,,0.96,,,0,,,,,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-48 b,Kepler-48,1,4,Transit,2012,Space,Kepler,0,4.77800000,,,0,0.168,0.009,-0.009,0,3.94000,2.10000,-2.10000,0,0.01240,0.00661,-0.00661,0,,,,,,5194.00,73.00,-73.00,0,0.88,0.06,-0.06,0,3.140,,,0,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-48 b,Kepler-48,1,4,Transit,2012,Space,Kepler,0,4.77798030,0.00001400,-0.00001400,0,0.191,,,0,1887.83000,,,1,5.94000,,,1,,,,,,5190.00,,,0,0.89,,,0,,,,,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-48 c,Kepler-48,1,4,Transit,2012,Space,Kepler,0,9.67400000,,,0,0.269,0.033,-0.009,0,9.80000,3.30000,-3.40000,0,0.03100,0.01000,-0.01100,0,,,,,,,,,,0.96,,,0,,,,,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-48 c,Kepler-48,1,4,Transit,2012,Space,Kepler,0,9.67392830,0.00002000,-0.00002000,0,0.280,,,0,3689.85000,,,1,11.61000,,,1,,,,,,5190.00,,,0,0.89,,,0,,,,,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-48 c,Kepler-48,1,4,Transit,2012,Space,Kepler,0,9.67395000,,,0,0.242,0.012,-0.012,0,14.61000,2.30000,-2.30000,0,0.04597,0.00724,-0.00724,0,,,,,,5194.00,73.00,-73.00,0,0.88,0.06,-0.06,0,3.140,,,0,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-48 d,Kepler-48,1,4,Transit,2014,Space,Kepler,0,42.89610000,,,0,0.182,0.010,-0.010,0,7.93000,4.60000,-4.60000,0,0.02500,0.01450,-0.01450,0,,,,,,5194.00,73.00,-73.00,0,0.88,0.06,-0.06,0,3.140,,,0,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-48 e,Kepler-48,1,4,Radial Velocity,2014,Ground,W. M. Keck Observatory,0,982.00000000,8.00000000,-8.00000000,0,,,,,657.00000,25.00000,-25.00000,0,2.06700,0.07900,-0.07900,0,,,,,,5194.00,73.00,-73.00,0,0.88,0.06,-0.06,0,3.140,,,0,306.7380000,1.8250000,-1.8040000,13.0772000,0.0002630,-0.0002630
Kepler-49 b,Kepler-49,1,4,Transit,2012,Space,Kepler,0,7.20400000,,,0,0.205,0.018,-0.018,0,8.00000,1.90000,-1.60000,0,0.02517,0.00598,-0.00503,0,,,,,,,,,,0.50,0.04,-0.04,0,,,,,311.2220000,2.5300000,-2.4900000,15.2293000,0.0005370,-0.0005370
Kepler-49 b,Kepler-49,1,4,Transit,2012,Space,Kepler,0,7.20400000,,,0,0.182,0.007,-0.007,0,8.60000,1.90000,-1.70000,0,0.02700,0.00600,-0.00500,0,,,,,,,,,,0.62,,,0,,,,,311.2220000,2.5300000,-2.4900000,15.2293000,0.0005370,-0.0005370
Kepler-49 b,Kepler-49,1,4,Transit,2012,Space,Kepler,0,7.20379450,0.00002200,-0.00002200,0,0.243,,,0,311.46000,,,1,0.98000,,,1,,,,,,3974.00,,,0,0.55,,,0,,,,,311.2220000,2.5300000,-2.4900000,15.2293000,0.0005370,-0.0005370
Kepler-49 c,Kepler-49,1,4,Transit,2012,Space,Kepler,0,10.91300000,,,0,0.267,0.006,-0.006,0,8.30000,2.70000,-2.20000,0,0.02600,0.00800,-0.00700,0,,,,,,,,,,0.62,,,0,,,,,311.2220000,2.5300000,-2.4900000,15.2293000,0.0005370,-0.0005370
Kepler-49 c,Kepler-49,1,4,Transit,2012,Space,Kepler,0,10.91300000,,,0,0.250,0.027,-0.027,0,5.90000,1.50000,-1.50000,0,0.01856,0.00472,-0.00472,0,,,,,,,,,,0.50,0.04,-0.04,0,,,,,311.2220000,2.5300000,-2.4900000,15.2293000,0.0005370,-0.0005370
Kepler-49 c,Kepler-49,1,4,Transit,2012,Space,Kepler,0,10.91293430,0.00006900,-0.00006900,0,0.227,,,0,228.83000,,,1,0.72000,,,1,,,,,,3974.00,,,0,0.55,,,0,,,,,311.2220000,2.5300000,-2.4900000,15.2293000,0.0005370,-0.0005370
Kepler-5 b,Kepler-5,1,1,Transit,2009,Space,Kepler,0,3.54846900,0.00001500,-0.00001500,0,1.210,0.035,-0.030,0,648.37320,15.25584,-13.03103,0,2.04000,0.04800,-0.04100,0,1692,29,-25,0,,6297.00,60.00,-60.00,0,1.30,0.04,-0.04,0,2.800,0.400,-0.600,0,899.7770000,16.7740000,-16.1810000,13.2263000,0.0002860,-0.0002860
Kepler-5 b,Kepler-5,1,1,Transit,2009,Space,Kepler,0,3.54846250,0.00000100,-0.00000100,0,1.431,0.047,-0.047,0,675.70658,30.19385,-29.55819,0,2.12600,0.09500,-0.09300,0,,,,,,6297.00,60.00,-60.00,0,1.37,0.04,-0.06,0,3.000,0.600,-0.600,0,899.7770000,16.7740000,-16.1810000,13.2263000,0.0002860,-0.0002860
Kepler-5 b,Kepler-5,1,1,Transit,2009,Space,Kepler,0,3.54846570,0.00000070,-0.00000070,0,1.426,0.036,-0.051,0,670.93913,21.29461,-27.33338,0,2.11100,0.06700,-0.08600,0,1750,20,-20,0,,6297.00,60.00,-60.00,0,1.37,0.04,-0.06,0,,,,,899.7770000,16.7740000,-16.1810000,13.2263000,0.0002860,-0.0002860
Kepler-5 b,Kepler-5,1,1,Transit,2009,Space,Kepler,0,3.54846000,0.00003200,-0.00003200,0,1.431,0.041,-0.052,0,671.86400,17.79800,-18.75100,0,2.11400,0.05600,-0.05900,0,1868,284,-284,0,,6297.00,60.00,-60.00,0,1.37,0.04,-0.06,0,3.000,0.600,-0.600,0,899.7770000,16.7740000,-16.1810000,13.2263000,0.0002860,-0.0002860
Kepler-51 b,Kepler-51,1,3,Transit,2012,Space,Kepler,0,45.15400000,0.00020000,-0.00020000,0,0.633,0.027,-0.027,0,2.10000,1.50000,-0.80000,0,0.00700,0.00500,-0.00300,0,543,11,-11,0,,6018.00,107.00,-107.00,0,1.04,0.12,-0.12,0,0.300,2.300,-2.300,0,783.8310000,13.6690000,-13.2180000,14.6777000,0.0004490,-0.0004490
Kepler-51 b,Kepler-51,1,3,Transit,2012,Space,Kepler,0,45.15500000,,,0,0.767,0.152,-0.134,0,2.30000,1.70000,-1.60000,0,0.00724,0.00535,-0.00503,0,,,,,,,,,,1.10,0.10,-0.10,0,,,,,783.8310000,13.6690000,-13.2180000,14.6777000,0.0004490,-0.0004490
Kepler-51 c,Kepler-51,1,3,Transit,2012,Space,Kepler,0,85.31200000,0.00300000,-0.00200000,0,0.803,0.250,-0.152,0,4.00000,0.40000,-0.40000,0,0.01300,0.00100,-0.00100,0,439,9,-9,0,,6018.00,107.00,-107.00,0,1.04,0.12,-0.12,0,0.300,2.300,-2.300,0,783.8310000,13.6690000,-13.2180000,14.6777000,0.0004490,-0.0004490
Kepler-51 c,Kepler-51,1,3,Transit,2012,Space,Kepler,0,85.31600000,,,0,0.571,0.152,-0.134,0,3.90000,0.80000,-0.80000,0,0.01227,0.00252,-0.00252,0,,,,,,,,,,1.10,0.10,-0.10,0,,,,,783.8310000,13.6690000,-13.2180000,14.6777000,0.0004490,-0.0004490
Kepler-51 c,Kepler-51,1,3,Transit,2012,Space,Kepler,0,85.31300000,,,0,0.831,0.335,-0.076,0,9.70000,2.60000,-2.10000,0,0.03100,0.00800,-0.00700,0,,,,,,,,,,1.05,,,0,,,,,783.8310000,13.6690000,-13.2180000,14.6777000,0.0004490,-0.0004490
Kepler-51 d,Kepler-51,1,3,Transit,2014,Space,Kepler,0,130.19400000,0.00500000,-0.00200000,0,0.865,0.045,-0.045,0,7.60000,1.10000,-1.10000,0,0.02400,0.00300,-0.00300,0,381,8,-8,0,,6018.00,107.00,-107.00,0,1.04,0.12,-0.12,0,0.300,2.300,-2.300,0,783.8310000,13.6690000,-13.2180000,14.6777000,0.0004490,-0.0004490
Kepler-51 d,Kepler-51,1,3,Transit,2014,Space,Kepler,0,130.18000000,,,0,1.053,0.205,-0.187,0,6.20000,1.60000,-1.50000,0,0.01951,0.00503,-0.00472,0,,,,,,,,,,1.10,0.10,-0.10,0,,,,,783.8310000,13.6690000,-13.2180000,14.6777000,0.0004490,-0.0004490
Kepler-52 b,Kepler-52,1,3,Transit,2012,Space,Kepler,0,7.87735650,0.00003800,-0.00003800,0,0.187,,,0,2765.00000,,,1,8.70000,,,1,,,,,,4075.00,,,0,0.54,,,0,,,,,321.5420000,2.4200000,-2.3830000,15.0589000,0.0006800,-0.0006800
Kepler-52 b,Kepler-52,1,3,Transit,2012,Space,Kepler,0,7.87700000,,,0,0.225,0.011,-0.011,0,79.60000,47.00000,-39.60000,0,0.25000,0.14800,-0.12500,0,,,,,,,,,,0.66,,,0,,,,,321.5420000,2.4200000,-2.3830000,15.0589000,0.0006800,-0.0006800
Kepler-52 c,Kepler-52,1,3,Transit,2012,Space,Kepler,0,16.38500000,,,0,0.196,0.011,-0.011,0,62.90000,19.50000,-15.00000,0,0.19800,0.06100,-0.04700,0,,,,,,,,,,0.66,,,0,,,,,321.5420000,2.4200000,-2.3830000,15.0589000,0.0006800,-0.0006800
Kepler-52 c,Kepler-52,1,3,Transit,2012,Space,Kepler,0,16.38500210,0.00014000,-0.00014000,0,0.164,,,0,3308.41000,,,1,10.41000,,,1,,,,,,4075.00,,,0,0.54,,,0,,,,,321.5420000,2.4200000,-2.3830000,15.0589000,0.0006800,-0.0006800
Kepler-53 b,Kepler-53,1,3,Transit,2012,Space,Kepler,0,18.64895250,0.00016000,-0.00016000,0,0.258,,,0,5851.00000,,,1,18.41000,,,1,,,,,,5858.00,,,0,0.98,,,0,,,,,1366.0700000,65.8100000,-60.1300000,15.3877000,0.0003720,-0.0003720
Kepler-53 b,Kepler-53,1,3,Transit,2012,Space,Kepler,0,18.64900000,,,0,0.253,0.098,-0.023,0,103.10000,36.20000,-31.00000,0,0.32400,0.11400,-0.09800,0,,,,,,,,,,1.02,,,0,,,,,1366.0700000,65.8100000,-60.1300000,15.3877000,0.0003720,-0.0003720
Kepler-53 c,Kepler-53,1,3,Transit,2012,Space,Kepler,0,38.55800000,,,0,0.278,0.107,-0.026,0,35.50000,19.00000,-14.80000,0,0.11200,0.06000,-0.04700,0,,,,,,,,,,1.02,,,0,,,,,1366.0700000,65.8100000,-60.1300000,15.3877000,0.0003720,-0.0003720
Kepler-53 c,Kepler-53,1,3,Transit,2012,Space,Kepler,0,38.55830380,0.00041000,-0.00041000,0,0.283,,,0,5002.43000,,,1,15.74000,,,1,,,,,,5858.00,,,0,0.98,,,0,,,,,1366.0700000,65.8100000,-60.1300000,15.3877000,0.0003720,-0.0003720
Kepler-538 b,Kepler-538,2,1,Transit,2016,Space,Kepler,0,81.73778000,0.00013000,-0.00013000,0,0.198,0.004,-0.003,0,10.60000,2.50000,-2.40000,0,0.03335,0.00787,-0.00755,0,380,,,0,,5547.00,50.00,-50.00,0,0.89,0.05,-0.04,0,5.300,2.400,-3.000,0,155.9560000,0.7090000,-0.7030000,11.1647000,0.0005160,-0.0005160
Kepler-539 b,Kepler-539,1,2,Transit,2016,Space,Kepler,0,125.63243000,0.00071000,-0.00071000,0,0.747,0.017,-0.017,0,308.29510,92.17070,-92.17070,0,0.97000,0.29000,-0.29000,0,388,6,-6,0,G2 V,5820.00,80.00,-80.00,0,1.05,0.04,-0.04,0,,,,,307.3180000,3.5700000,-3.4890000,12.3790000,0.0004020,-0.0004020
Kepler-539 c,Kepler-539,1,2,Transit Timing Variations,2016,Space,Kepler,0,1000.00000000,,,-1,,,,,762.79200,381.39600,-381.39600,0,2.40000,1.20000,-1.20000,0,253,27,-27,0,G2 V,5820.00,80.00,-80.00,0,1.05,0.04,-0.04,0,,,,,307.3180000,3.5700000,-3.4890000,12.3790000,0.0004020,-0.0004020
